"id","鄉鎮市區","交易標的","土地區段位置建物區段門牌","土地移轉總面積平方公尺","都市土地使用分區","非都市土地使用分區","非都市土地使用編定","交易年月日","交易筆棟數","移轉層次","總樓層數","建物型態","主要用途","主要建材","建築完成年月","建物移轉總面積平方公尺","建物現況格局.房","建物現況格局.廳","建物現況格局.衛","建物現況格局.隔間","有無管理組織","總價元","單價元平方公尺","車位類別","車位移轉總面積.平方公尺.","車位總價元","備註","編號","主建物面積","附屬建物面積","陽台面積","電梯","移轉編號","X","X.1","X.2","X.3","X.4","Response_X","Response_Y","dist","dist.1","dist.2","dist.3","dist.4","dist.5","dist.6","dist.7","dist.8","dist.9"
1681,"北區","房地(土地+建物)","臺中市北區忠太東路91~120號",4.65,"都市：其他:第三種住宅區。","","",1091019,"土地1建物1車位0","十層","二十一層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",840607,54.56,1,1,1,"有","有",2500000,45821,NA,0,0,"","RPQOMLSKIIPFFBB18DA","31.35","3.15","0","有","","","","","","",216701.769,2673297.697,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250
1682,"北屯區","房地(土地+建物)","臺中市北屯區柳陽西街93巷31~60號",7.41,"都市：其他:第二種住宅區","","",1091019,"土地1建物1車位0","十五層","十六層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",840814,63.46,2,1,1,"有","有",3500000,55153,NA,0,0,"","RPXSMLTKIIPFFBB76DA","38.6","6.95","0","有","","","","","","",218728.462,2674511.683,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250
1683,"北屯區","房地(土地+建物)","臺中市北屯區東山路一段225之16巷1~30號",13.9,"都市：其他:第二種住宅區","","",1091024,"土地1建物1車位0","八層","十四層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",800419,116.77,3,2,2,"有","有",5600000,47958,NA,0,0,"","RPTOMLSLIIPFFBB58DA","80.48","6.75","0","有","","","","","","",221138.401,2674436.794,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250
1684,"北區","房地(土地+建物)","臺中市北區益華街91~120號",31,"都市：其他:第二種住宅區","","",1091020,"土地1建物1車位0","三層","七層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",790417,182.55,7,0,7,"有","有",11380000,62339,NA,0,0,"","RPVSMLLLIIPFFBB48DA","149.29","20.14","0","有","2737","","","","","",218470.367,2673011.004,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250
1685,"北屯區","房地(土地+建物)","臺中市北屯區國強街181巷1~30號",25,"都市：其他:第二種住宅區","","",1091007,"土地1建物1車位0","三層","五層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",780124,76.1,3,2,1,"有","無",4200000,55191,NA,0,0,"","RPXPMLOKIIPFFBB58DA","54.15","6.88","0","有","2739","","","","","",219161.261,2673066.429,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250
1686,"南區","房地(土地+建物)","臺中市南區大慶街二段15巷1~30號",16.64,"都市：其他:第二種住宅區","","",1091019,"土地1建物1車位0","六層","七層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",820211,65.93,2,1,1,"有","有",3750000,56879,NA,0,0,"含土地增值稅或其他稅費","","RPUQMLOJJIPFFAB28DA","40.24","2.85","0","有","","","","","",214485.424,2667768.368,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250
1687,"南區","房地(土地+建物)","臺中市南區南和一街11巷1~30號",17.87,"都市：其他:第一種住宅區","","",1091023,"土地1建物1車位0","五層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",741231,70.47,2,1,1,"有","無",5350000,75919,NA,0,0,"陽台外推","頂樓加蓋","","RPOOMLNJJIPFFAB37DA","56.38","14.09","0","無","2743","","","",216235.761,2667588.986,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250
1688,"南區","房地(土地+建物)","臺中市南區工學北路31~60號",8.08,"都市：其他:第三種商業區","","",1091020,"土地1建物1車位0","四層","十二層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",840107,87.54,2,1,1,"有","有",5100000,58259,NA,0,0,"","RPORMLSKJIPFFAB28DA","60.17","7.16","0","有","","","","","","",215007.355,2667812.589,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250
1689,"西區","房地(土地+建物)","臺中市西區西屯路一段121~150號",3.31,"都市：其他:第二種住宅區","","",1091026,"土地1建物1車位0","四層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",701230,23.71,1,0,1,"有","無",1200000,50612,NA,0,0,"陽台外推","僅車位交易","","RPTNMLTKJIPFFAB48DA","19.24","4.47","0","無","","","","",216470.39,2672153.811,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250
1690,"中區","房地(土地+建物)","臺中市中區成功路306巷1~30號",3.74,"都市：其他:第二種商業區","","",1091107,"土地1建物1車位0","十五層","十六層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",821102,42.31,1,0,1,"有","有",1900000,44907,NA,0,0,"","RPUNMLTKJIPFFAB58DA","29.82","1.05","0","有","","","","","","",217371.291,2671123.322,1000,1250,1000,1250,1250,1250,1250,1250,750,250
1691,"西區","房地(土地+建物)","臺中市西區華美街31~60號",22.62,"都市：其他:第二種住宅區","","",1091029,"土地1建物1車位0","三層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",700907,91.38,3,2,2,"有","無",5200000,56905,NA,0,0,"","RPUOMLSKJIPFFAB58DA","82.35","9.03","0","無","","","","","","",215673.889,2672594.714,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250
1692,"西區","房地(土地+建物)","臺中市西區三民路一段50巷1~30號",2.77,"都市：其他:第一種商業區","","",1091104,"土地2建物1車位0","四層","十九層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",840113,36.11,1,0,1,"有","有",1650000,45694,NA,0,0,"","RPROMLNKJIPFFAB77DA","17.86","5.7","0","有","","","","","","",216250.831,2669451.77,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250
1693,"西區","房地(土地+建物)","臺中市西區三民路一段50巷1~30號",2.74,"都市：其他:第一種商業區","","",1091104,"土地2建物1車位0","四層","十九層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",840113,35.73,1,0,1,"有","有",1650000,46180,NA,0,0,"","RPSOMLNKJIPFFAB87DA","19.37","3.94","0","有","","","","","","",216250.831,2669451.77,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250
1694,"北屯區","房地(土地+建物)","臺中市北屯區旱溪西路三段300巷61~90號",75,"都市：其他:住宅區","","",1091006,"土地1建物1車位0","全","四層","透天厝","住家用","鋼筋混凝土造",921120,165.25,4,3,4,"有","無",14580000,88230,NA,0,0,"其他增建","","RPVRMLSKJIPFFBB09DA","149.91","15.34","0","無","","","","","",220294.864,2674484.912,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250
1695,"北區","房地(土地+建物)","臺中市北區衛道路211~240號",6.59,"都市：其他:第二種住宅區","","",1091030,"土地1建物1車位0","二層","五層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",790621,28.58,1,1,1,"有","有",1500000,52484,NA,0,0,"陽台外推","","RPPSMLSKJIPFFBB58DA","18.14","3.66","0","有","","","","","",217247.988,2673091.217,1250,1250,1250,1250,1250,1250,1250,750,1250,1250
1696,"北屯區","房地(土地+建物)","臺中市北屯區文心路四段271~300號",9.24,"都市：其他:第三種住宅區。","","",1091021,"土地1建物1車位0","九層","二十二層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",1020725,94.14,2,2,2,"有","有",7750000,82324,NA,0,0,"","RPRRMLSKJIPFFBB68DA","55.37","8.08","0","有","","","","","","",219261.56,2674001.986,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250
1697,"北屯區","房地(土地+建物)","臺中市北屯區平德路31~60號",18.2,"都市：其他:第二種住宅區","","",1091026,"土地1建物1車位0","五層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",690524,78.93,3,1,2,"有","無",2340000,29647,NA,0,0,"","RPPOMLSKJIPFFBB18DA","78.93","0","0","無","","","","","","",216339.32,2675759.014,1250,1250,1250,750,1250,1250,1250,1250,1250,1250
1698,"北屯區","房地(土地+建物)","臺中市北屯區北平路四段91~120號",9.92,"都市：其他:第一種商業區","","",1091026,"土地1建物1車位0","六層","十三層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",890111,105.03,3,2,2,"有","有",6300000,59983,NA,0,0,"","RPTOMLSKJIPFFBB58DA","66.42","12.13","0","有","","","","","","",219199.532,2673863.745,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250
1699,"北屯區","房地(土地+建物)","臺中市北屯區綏遠路二段31~60號",8.54,"都市：其他:第一種商業區","","",1091019,"土地1建物1車位0","二層","七層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",730830,58.87,1,1,1,"有","有",3380000,57415,NA,0,0,"","RPUOMLSKJIPFFBB68DA","46.79","5.42","0","有","","","","","","",217702.443,2674532.913,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250
1700,"北屯區","房地(土地+建物)","臺中市北屯區遼陽四街1~30號",24.5,"都市：其他:第四種商業區","","",1091024,"土地1建物1車位0","五層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",720121,73.99,7,3,4,"有","無",6200000,83795,NA,0,0,"其他增建","","RPTNMLSKJIPFFBB48DA","69.71","4.28","0","無","","","","","",218482.284,2674116.214,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250
1701,"北區","房地(土地+建物)","臺中市北區東光路241~270號",4.03,"都市：其他:第三種住宅區。","","",1091025,"土地1建物1車位0","七層","十二層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",810603,36.84,1,1,1,"有","有",1664000,45168,NA,0,0,"","RPOQMLKKJIPFFBB47DA","30.07","3.22","0","有","2751","","","","","",219503.371,2672797.489,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250
1702,"北屯區","房地(土地+建物)","臺中市北屯區柳陽西街93巷1~30號",10.52,"都市：其他:第二種住宅區","","",1091019,"土地1建物1車位0","三層","十六層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",840814,85.29,3,2,1,"有","有",4750000,55692,NA,0,0,"","RPPNMLMKJIPFFBB47DA","54.61","8.17","0","有","","","","","","",218728.462,2674511.683,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250
1703,"北屯區","房地(土地+建物)","臺中市北屯區旱溪西路三段300巷31~60號",73,"都市：其他:住宅區","","",1091005,"土地1建物1車位0","全","四層","透天厝","住家用","鋼筋混凝土造",921120,162.98,3,3,3,"有","無",17000000,104307,NA,0,0,"陽台外推","其他增建","","RPSVMLQJJIPFFBB88DA","147.82","15.16","0","無","","","","",220294.864,2674484.912,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250
1704,"北屯區","房地(土地+建物)","臺中市北屯區柳陽西街93巷1~30號",13.34,"都市：其他:第二種住宅區","","",1091019,"土地1建物1車位0","二層","十六層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",840814,107.53,4,3,3,"有","無",6050000,56263,NA,0,0,"","RPUQMLQJJIPFFBB58DA","69.53","10.05","0","無","","","","","","",218728.462,2674511.683,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250
1705,"大里區","房地(土地+建物)","臺中市大里區甲園街121~150號",124.57,"都市：其他:第二種住宅區","","",1090825,"土地1建物1車位0","全","四層","透天厝","住家用","鋼筋混凝土造",941028,174.5,6,3,3,"有","無",15880000,91003,NA,0,0,"陽台外推","頂樓加蓋","其他增建","","RPVPMLPLQHPFFIB37DA","166.59","7.91","0","無","","","",219140.94,2666576.04,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250
1706,"沙鹿區","房地(土地+建物)","臺中市沙鹿區中山路53巷1~30號",135.49,"都市：其他:第三種住宅區。","","",1091020,"土地2建物1車位0","全","一層","透天厝","住家用","見其他登記事項",640420,55.7,3,2,1,"有","無",2000000,35907,NA,0,0,"二等親買賣案件","RPTNMLTKJIPFFFB98DA","55.7","0","0","無","","","","","","",206737.367,2681405.699,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250
1707,"梧棲區","房地(土地+建物)","臺中市梧棲區長春路252巷31~60號",88,"都市：其他:第四種住宅區","","",1091028,"土地1建物1車位0","全","三層","透天厝","住家用","鋼筋混凝土造",830810,152.51,3,2,3,"有","無",7600000,49833,NA,0,0,"","RPVNMLLKJIPFFFB38DA","144.3","8.21","0","無","","","","","","",204916.886,2683756.368,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250
1708,"南屯區","房地(土地+建物)","臺中市南屯區黎明路二段301~330號",14.7,"都市：其他:第二種住宅區","","",1091008,"土地1建物1車位0","十五層","十六層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",850528,120.19,3,1,1,"有","有",4000000,33281,NA,0,0,"","RPQNMLSJIIPFFCB08DA","79.64","9.18","0","無","","","","","","",212861.882,2672732.018,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250
1709,"南屯區","房地(土地+建物)","臺中市南屯區大墩二街1~30號",14.7,"都市：其他:第二種住宅區","","",1091005,"土地1建物1車位0","四層","十四層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",830328,165.11,4,2,2,"有","有",9700000,58749,NA,0,0,"陽台外推","其他增建","","RPVNMLLLIIPFFCB08DA","112.54","16.25","0","有","2765","","","",214488.269,2670461.259,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250
1710,"西屯區","房地(土地+建物)","臺中市西屯區東大路一段391~420號",7.17,"都市：其他:第一種住宅區","","",1091015,"土地1建物1車位0","五層","十九層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",840121,79.34,3,2,2,"有","無",4700000,59239,NA,0,0,"","RPVQMLTLIIPFFCB56DA","50.74","7.14","0","無","2766","","","","","",210517.16,2678331.197,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250
1711,"西屯區","房地(土地+建物)","臺中市西屯區上安路31~60號",7.65,"都市：其他:第三之二種住宅區","","",1091027,"土地1建物1車位0","十三層","十三層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",841030,57.76,1,1,1,"有","有",4200000,72715,NA,0,0,"陽台外推","","RPWSMLLKJIPFFCB68DA","33.49","2.98","0","有","2769","","","","",212988.704,2674314.467,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250
1712,"西屯區","房地(土地+建物)","臺中市西屯區烈美街55巷1~30號",5.21,"都市：其他:第二種住宅區","","",1091110,"土地1建物1車位0","七層","七層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",831003,31.25,1,0,1,"有","無",2300000,73600,NA,0,0,"","RPRSMLKKJIPFFCB08DA","17.66","3.18","0","有","2770","","","","","",213602.538,2674889.524,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250
1713,"西屯區","房地(土地+建物)","臺中市西屯區福聯街15巷1~30號",16.36,"都市：其他:第一種住宅區","","",1091017,"土地1建物1車位0","七層","十四層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",831026,103.24,3,2,2,"有","有",5880000,56955,NA,0,0,"","RPPNMLTKJIPFFCB28DA","69.78","9.1","0","有","2772","","","","","",210097.565,2675584.697,1250,1250,1250,1250,1250,1250,500,1250,1250,1250
1714,"南屯區","房地(土地+建物)","臺中市南屯區大墩三街31~60號",246,"都市：其他:第二種住宅區","","",1090703,"土地1建物1車位0","全","二層","透天厝","住家用","加強磚造",750324,188.1,5,2,3,"有","無",65485200,348140,NA,0,0,"本買賣價包含土地及地上建物含未保存建物在內，買賣總價內含建物新台幣29萬8900元整。","RPUPMLTKJIPFFCB98DA","165.26","22.84","0","無","","","","","","",214188.048,2670526.325,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250
1715,"西屯區","房地(土地+建物)","臺中市西屯區太原路一段181~210號",13.12,"都市：其他:第二種住宅區","","",1091020,"土地1建物1車位0","五層","八層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",970418,61.46,1,1,1,"有","有",4650000,75659,NA,0,0,"","RPUPMLSKJIPFFCB88DA","32.62","8.07","0","有","","","","","","",215846.981,2673285.785,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250
1716,"南屯區","房地(土地+建物)","臺中市南屯區寶山五街1~30號",12.92,"都市：其他:第二種住宅區","","",1091030,"土地1建物1車位0","三層","七層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",820826,91.95,2,1,1,"有","有",4300000,46765,NA,0,0,"","RPPQMLSKJIPFFCB48DA","65.53","2.51","0","有","","","","","","",210787.016,2672001.5,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250
1717,"西屯區","房地(土地+建物)","臺中市西屯區洛陽路91~120號",14.49,"都市：其他:第二種住宅區","","",1091015,"土地1建物1車位0","七層","九層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",870527,90.99,2,2,1,"有","有",6580000,72316,NA,0,0,"含土地增值稅或其他稅費","含仲介費","","RPQQMLTKJIPFFCB68DA","63.64","5.73","0","有","","","","",214759.296,2673715.285,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250
1718,"南屯區","房地(土地+建物)","臺中市南屯區公益路二段601~630號",14.07,"都市：其他:第二種住宅區","","",1091029,"土地1建物1車位0","九層","十四層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",880429,135.77,3,2,2,"有","有",10500000,77337,NA,0,0,"","RPTRMLTKJIPFFCB09DA","83.16","12.67","0","有","","","","","","",211862.312,2671899.748,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250
1719,"西屯區","房地(土地+建物)","臺中市西屯區工業區一路58巷11弄1~30號",4.88,"都市：其他:第二種住宅區","","",1091018,"土地1建物1車位0","十層","十二層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",800911,30.37,0,0,0,"無","有",1650000,54330,NA,0,0,"","RPTNMLSKJIPFFCB58DA","17.87","2.79","0","有","","","","","","",210759.329,2674764.566,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250
1720,"西屯區","房地(土地+建物)","臺中市西屯區文心路三段11巷1~30號",21.08,"都市：其他:第三之二種住宅區","","",1090801,"土地1建物1車位0","七層","七層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",770615,131.27,8,0,8,"有","無",10900000,83035,NA,0,0,"含土地增值稅或其他稅費","含仲介費","頂樓加蓋","含租約","","RPQOMLSKJIPFFCB38DA","80.27","21.56","0","有","","",214341.484,2673258.723,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250
